id,brand,series,material,model,windowType,size,glassType,priceRangeLow,priceRangeHigh,energyRating,uFactor,shgc,warrantyYears,installationIncluded,climateZones,features,popularityScore,customerRating,link
9243,Pella,Impervia,Vinyl,Impervia Single-Hung,Single-Hung,48x60,Triple Pane,452,530,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",87,4.2,https://www.pella.com/
9244,Pella,Impervia,Vinyl,Impervia Single-Hung,Single-Hung,48x60,Triple Pane Low-E,517,607,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9245,Pella,Impervia,Vinyl,Impervia Single-Hung,Single-Hung,60x72,Double Pane,397,467,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",87,4.2,https://www.pella.com/
9246,Pella,Impervia,Vinyl,Impervia Single-Hung,Single-Hung,60x72,Double Pane Low-E,457,537,Energy Star Certified,0.28,0.3,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9247,Pella,Impervia,Vinyl,Impervia Single-Hung,Single-Hung,60x72,Triple Pane,557,653,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",87,4.2,https://www.pella.com/
9248,Pella,Impervia,Vinyl,Impervia Single-Hung,Single-Hung,60x72,Triple Pane Low-E,636,746,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9297,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,24x36,Double Pane,210,246,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",87,4.2,https://www.pella.com/
9298,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,24x36,Double Pane Low-E,241,283,Energy Star Certified,0.28,0.3,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9299,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,24x36,Triple Pane,293,345,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",87,4.2,https://www.pella.com/
9300,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,24x36,Triple Pane Low-E,336,394,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9301,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,36x48,Double Pane,262,308,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",87,4.2,https://www.pella.com/
9302,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,36x48,Double Pane Low-E,302,354,Energy Star Certified,0.28,0.3,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9303,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,36x48,Triple Pane,367,431,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",87,4.2,https://www.pella.com/
9304,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,36x48,Triple Pane Low-E,420,492,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9305,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,48x60,Double Pane,340,400,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",87,4.2,https://www.pella.com/
9306,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,48x60,Double Pane Low-E,392,460,Energy Star Certified,0.28,0.3,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9307,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,48x60,Triple Pane,477,561,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",87,4.2,https://www.pella.com/
9308,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,48x60,Triple Pane Low-E,546,640,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9309,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,60x72,Double Pane,420,492,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",87,4.2,https://www.pella.com/
9310,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,60x72,Double Pane Low-E,482,566,Energy Star Certified,0.28,0.3,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9311,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,60x72,Triple Pane,587,689,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",87,4.2,https://www.pella.com/
9312,Pella,Impervia,Vinyl,Impervia Sliding,Sliding,60x72,Triple Pane Low-E,672,788,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",87,4.2,https://www.pella.com/
9393,Pella,Impervia,Wood,Impervia Awning,Awning,24x36,Double Pane,348,408,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation",85,4.2,https://www.pella.com/
9394,Pella,Impervia,Wood,Impervia Awning,Awning,24x36,Double Pane Low-E,400,470,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9395,Pella,Impervia,Wood,Impervia Awning,Awning,24x36,Triple Pane,487,571,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9396,Pella,Impervia,Wood,Impervia Awning,Awning,24x36,Triple Pane Low-E,557,653,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9397,Pella,Impervia,Wood,Impervia Awning,Awning,36x48,Double Pane,434,510,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation",85,4.2,https://www.pella.com/
9398,Pella,Impervia,Wood,Impervia Awning,Awning,36x48,Double Pane Low-E,500,586,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9399,Pella,Impervia,Wood,Impervia Awning,Awning,36x48,Triple Pane,609,715,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9400,Pella,Impervia,Wood,Impervia Awning,Awning,36x48,Triple Pane Low-E,696,816,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9401,Pella,Impervia,Wood,Impervia Awning,Awning,48x60,Double Pane,565,663,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation",85,4.2,https://www.pella.com/
9402,Pella,Impervia,Wood,Impervia Awning,Awning,48x60,Double Pane Low-E,650,762,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9403,Pella,Impervia,Wood,Impervia Awning,Awning,48x60,Triple Pane,791,929,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9404,Pella,Impervia,Wood,Impervia Awning,Awning,48x60,Triple Pane Low-E,904,1062,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9405,Pella,Impervia,Wood,Impervia Awning,Awning,60x72,Double Pane,696,816,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation",85,4.2,https://www.pella.com/
9406,Pella,Impervia,Wood,Impervia Awning,Awning,60x72,Double Pane Low-E,799,939,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9407,Pella,Impervia,Wood,Impervia Awning,Awning,60x72,Triple Pane,973,1143,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9408,Pella,Impervia,Wood,Impervia Awning,Awning,60x72,Triple Pane Low-E,1113,1307,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9441,Pella,Impervia,Wood,Impervia Bay,Bay,24x36,Double Pane,828,972,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Increased Interior Space",85,4.2,https://www.pella.com/
9442,Pella,Impervia,Wood,Impervia Bay,Bay,24x36,Double Pane Low-E,952,1118,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9443,Pella,Impervia,Wood,Impervia Bay,Bay,24x36,Triple Pane,1159,1361,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9444,Pella,Impervia,Wood,Impervia Bay,Bay,24x36,Triple Pane Low-E,1325,1555,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9445,Pella,Impervia,Wood,Impervia Bay,Bay,36x48,Double Pane,1035,1215,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Increased Interior Space",85,4.2,https://www.pella.com/
9446,Pella,Impervia,Wood,Impervia Bay,Bay,36x48,Double Pane Low-E,1190,1398,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9447,Pella,Impervia,Wood,Impervia Bay,Bay,36x48,Triple Pane,1449,1701,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9448,Pella,Impervia,Wood,Impervia Bay,Bay,36x48,Triple Pane Low-E,1656,1944,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9449,Pella,Impervia,Wood,Impervia Bay,Bay,48x60,Double Pane,1345,1579,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Increased Interior Space",85,4.2,https://www.pella.com/
9450,Pella,Impervia,Wood,Impervia Bay,Bay,48x60,Double Pane Low-E,1547,1817,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9451,Pella,Impervia,Wood,Impervia Bay,Bay,48x60,Triple Pane,1884,2212,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9452,Pella,Impervia,Wood,Impervia Bay,Bay,48x60,Triple Pane Low-E,2153,2527,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9453,Pella,Impervia,Wood,Impervia Bay,Bay,60x72,Double Pane,1656,1944,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Increased Interior Space",85,4.2,https://www.pella.com/
9454,Pella,Impervia,Wood,Impervia Bay,Bay,60x72,Double Pane Low-E,1904,2236,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9455,Pella,Impervia,Wood,Impervia Bay,Bay,60x72,Triple Pane,2318,2722,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9456,Pella,Impervia,Wood,Impervia Bay,Bay,60x72,Triple Pane Low-E,2650,3110,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9457,Pella,Impervia,Wood,Impervia Bow,Bow,24x36,Double Pane,994,1166,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Increased Interior Space",85,4.2,https://www.pella.com/
9458,Pella,Impervia,Wood,Impervia Bow,Bow,24x36,Double Pane Low-E,1143,1341,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9459,Pella,Impervia,Wood,Impervia Bow,Bow,24x36,Triple Pane,1391,1633,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9460,Pella,Impervia,Wood,Impervia Bow,Bow,24x36,Triple Pane Low-E,1590,1866,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9461,Pella,Impervia,Wood,Impervia Bow,Bow,36x48,Double Pane,1242,1458,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Increased Interior Space",85,4.2,https://www.pella.com/
9462,Pella,Impervia,Wood,Impervia Bow,Bow,36x48,Double Pane Low-E,1428,1676,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9463,Pella,Impervia,Wood,Impervia Bow,Bow,36x48,Triple Pane,1739,2041,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9464,Pella,Impervia,Wood,Impervia Bow,Bow,36x48,Triple Pane Low-E,1987,2333,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9465,Pella,Impervia,Wood,Impervia Bow,Bow,48x60,Double Pane,1615,1895,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Increased Interior Space",85,4.2,https://www.pella.com/
9466,Pella,Impervia,Wood,Impervia Bow,Bow,48x60,Double Pane Low-E,1857,2179,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9467,Pella,Impervia,Wood,Impervia Bow,Bow,48x60,Triple Pane,2260,2654,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9468,Pella,Impervia,Wood,Impervia Bow,Bow,48x60,Triple Pane Low-E,2583,3033,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9469,Pella,Impervia,Wood,Impervia Bow,Bow,60x72,Double Pane,1987,2333,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Increased Interior Space",85,4.2,https://www.pella.com/
9470,Pella,Impervia,Wood,Impervia Bow,Bow,60x72,Double Pane Low-E,2285,2683,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9471,Pella,Impervia,Wood,Impervia Bow,Bow,60x72,Triple Pane,2782,3266,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",85,4.2,https://www.pella.com/
9472,Pella,Impervia,Wood,Impervia Bow,Bow,60x72,Triple Pane Low-E,3180,3732,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",85,4.2,https://www.pella.com/
9377,Pella,Impervia,Wood,Impervia Casement,Casement,24x36,Double Pane,364,428,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Easy-Crank Operation",88,4.2,https://www.pella.com/
9378,Pella,Impervia,Wood,Impervia Casement,Casement,24x36,Double Pane Low-E,419,491,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",88,4.2,https://www.pella.com/
9379,Pella,Impervia,Wood,Impervia Casement,Casement,24x36,Triple Pane,510,598,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",88,4.2,https://www.pella.com/
9380,Pella,Impervia,Wood,Impervia Casement,Casement,24x36,Triple Pane Low-E,583,685,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",88,4.2,https://www.pella.com/
9381,Pella,Impervia,Wood,Impervia Casement,Casement,36x48,Double Pane,455,535,Energy Star Certified,0.32,0.35,10,No,"South-Central, Southern","Paintable, Natural Beauty, Excellent Insulation, Easy-Crank Operation",88,4.2,https://www.pella.com/
9382,Pella,Impervia,Wood,Impervia Casement,Casement,36x48,Double Pane Low-E,523,615,Energy Star Certified,0.28,0.3,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",88,4.2,https://www.pella.com/
9383,Pella,Impervia,Wood,Impervia Casement,Casement,36x48,Triple Pane,638,748,Energy Star Certified,0.22,0.25,10,No,"Northern, North-Central, South-Central","Paintable, Natural Beauty, Excellent Insulation, Superior Insulation",88,4.2,https://www.pella.com/
9384,Pella,Impervia,Wood,Impervia Casement,Casement,36x48,Triple Pane Low-E,729,855,Energy Star Most Efficient,0.18,0.22,10,No,All Zones,"Paintable, Natural Beauty, Excellent Insulation, Low-E Coating",88,4.2,https://www.pella.com/
